id,sku,group_code,product_name,description,weight,sale_price,regular_price,categories,Subcategories,stock_quantity,STATUS,images, Γεύση,ΣΥΣΚΕΥΑΣΙΑ
2165,EL-46259,,Μηχάνημα Ποδιών Impulse Leg Curl SL7026,"<div class=""tab-content-inner"">
<article>						Η μηχανή SL7026 της IMPULSE , με το εργονομικό της design λαμβάνει υπόψη τόσο τον επαγγελματία όσο και τον τελικό χρήστη. </p>
<p>Έχει σχεδιαστεί ειδικά για να αντέχει της απαιτητικές συνθήκες ενός γυμναστηρίου και με την δυνατότητα που έχει να μπαίνουν δίσκοι εγγυάται χαμηλό κόστος συντήρησης. </p>
<p>Οι χρήστες θα επωφεληθούν από την εύκολη φόρτωση δίσκων ενώ ο αυστηρός σχεδιασμός στην τροχιά της κίνησης του μηχανήματος , διασφαλίζει τη μέγιστη απομόνωση των μηριαίων δικεφάλων κατά τη χρήση. </p>
<p>Επιπλέον με τις λαβές που διαθέτει και το μαλακό μαξιλάρι , οι χρήστες μπορούν να επωφεληθούν για άνετη στήριξη κατά την διάρκεια της άσκησης.</p>
<p>Πιέσεις Ποδιών: Οχι<br />Διαστάσεις Οργάνου (cm): 140x105x120<br />Σειρά: SL70<br />Άρσεις Γαμπών: Οχι<br />Κάμψεις Ποδιών: Ναι<br />Εκτάσεις Ποδιών: Οχι<br />Προσαγωγούς: Οχι<br />Απαγωγούς: Οχι<br />Πλακάτ Ασκήσεων: Οχι<br />Ρύθμιση Καθίσματος: Οχι<br />Βάρος Οργάνου (kg): 136<br />Χώρα Προέλευσης: ΚΙΝΑ					</article>
</div>
",,1435,1594.44,Impulse, Είδη γυμναστικής; Μηχανήματα ποδιών; Όργανα γυμναστικής,,A,https://madfit.gr/wp-content/uploads/2024/01/619f69f96c3021fec8fee798f70a2e45_eshop_products_25129_photo_1024_768___.jpg,,
2156,EL-46373,,Μηχάνημα Ποδιών Total Gym Jump Trainer,"<div class=""tab-content-inner"">
<article>						Το Jump Trainer αυξάνει την εκρηκτική δύναμη και αναπτύσσει τη μάζα των μυών του κάτω άκρων με δύο βασικές κινήσεις, το βαθύ κάθισμα και το βαθύ κάθισμα με επιτόπιο άλμα. </p>
<p>Μοναδικά σχεδιασμένο για να διευκολύνει πλειομετρικές ασκήσεις αξιοποιώντας τόσο τη γραμμική αντίσταση του σωματικού βάρους όσο και τη μεταβλητή των λάστιχων, ασκεί ομόκεντρες και έκκεντρες δυνάμεις στους μύες, επιτρέποντας στους χρήστες να επιταχύνουν ή να επιβραδύνουν γρήγορα κατά τη διάρκεια πηδήματος από βαθύ κάθισμα με έναν ασφαλή και ελεγχόμενο τρόπο. </p>
<p>Σχεδιασμένο για όλα τα επίπεδα φυσικής κατάστασης, στηρίζει τη σπονδυλική στήλη στο παραδοσιακό βαθύ κάθισμα, δίνοντας στους προχωρημένους χρήστες τη δυνατότητα εκτέλεσης εξειδικευμένων ασκήσεων. </p>
<p>Διαθέτει δύο βασικές ρυθμίσεις: Φυσιοθεραπείας και Άσκησης, κάθε μια με επτά επίπεδα κλίσης, με κλίμακα από 30% μέχρι 80% του βάρους του σώματός σας. </p>
<p>Επιπλέον τα τέσσερα λάστιχα σας που υπάρχουν στο μηχάνημα, προσφέρουν πρόσθετη αντίσταση 4,5-32 κιλών, ρυθμιζόμενη σε βήματα των 4,5 κιλών. </p>
<p>Υπάρχει αυτόματο φρένο που προστατεύει τις αρθρώσεις κατά τη διάρκεια πλειομετρικών κινήσεων.</p>
<p>Πιέσεις Ποδιών: Ναι<br />Διαστάσεις Οργάνου (cm): 260x80x170<br />Σειρά: 5900<br />Άρσεις Γαμπών: Ναι<br />Κάμψεις Ποδιών: Ναι<br />Εκτάσεις Ποδιών: Ναι<br />Προσαγωγούς: Oχι<br />Απαγωγούς: Οχι<br />Πλακάτ Ασκήσεων: Οχι<br />Ρύθμιση Καθίσματος: Ναι<br />Βάρος Οργάνου (kg): 105<br />Χώρα Προέλευσης: ΤΑΙΒΑΝ</p>
<p>Μετρητής άλματος<br />Μοχλός απελευθέρωσης κλίσης<br />Ρυθμιζόμενη πρόσθετη αντίσταση με λάστιχα<br />Αφίσα με ασκήσεις<br />Κλείδωμα ασφαλείας<br />Ρυθμιστής απόστασης<br />Υπερμεγέθης κυρτή βάση<br />Τρύπες για βίδωμα στο πάτωμα<br />Υδραυλικό φρένο για προστασία των αρθρώσεων<br />Η κεκλιμένη πλάτη προσφέρει άνεση και στήριξη στην πλάτη<br />Σχεδιασμένο να βιδώνει στο πάτωμα<br />Ενσωματωμένες ρόδες μεταφοράς					</article>
</div>
",,2099.76,2333.33,Total Gym, Είδη γυμναστικής; Μηχανήματα ποδιών; Όργανα γυμναστικής,,A,"https://madfit.gr/wp-content/uploads/2024/01/26eb3b9845f884d9ed5818f1d36a534f_eshop_products_25136_photo_1024_768___.jpg,https://madfit.gr/wp-content/uploads/2024/01/348620279db6a935140cf0cfcb5112cb_dcrht_1024_768___.jpg,https://madfit.gr/wp-content/uploads/2024/01/8b3c1bab1ad1e16c2a81d38759fa796a_dtyud_1024_768___.jpg,https://madfit.gr/wp-content/uploads/2024/01/cc17ad0c0efb0a146adf53c80563b5c6_hft_1024_768___.jpg,https://madfit.gr/wp-content/uploads/2024/01/d53200ee50faa833a813ad44f02396f4_tyj_1024_768___.jpg,https://madfit.gr/wp-content/uploads/2024/01/fa4e7f96ddcfb55a20323260fa7fb228_xrhx_1024_768___.jpg",,
2147,EL-46176,,Μηχάνημα ποδιών Impulse Leg Press IT9310 (91kg),"<div class=""tab-content-inner"">
<article>						Η σειρά Impulse IT αποτελείται από υψηλής ποιότητας μηχανήματα . Ο φιλικός προς το αθλούμενο σχεδιασμός του IT9310 κάνει την προπόνηση πιο αποτελεσματική και άνετη.</p>
<p>Κατασκευασμένο με τα πιο υψηλά στάνταρ ,θα αποτελέσει κορυφαία επιλογή για τον επαγγελματία για πολλά χρόνια. </p>
<p>Όταν ο επαγγελματίας δημιουργεί ένα χώρο για δύναμη στο γυμναστήριο του θέλει να βεβαιωθεί ότι θα έχει το σωστό μηχάνημα για να γυμναστούν οι μεγάλες μυϊκές ομάδες. </p>
<p>Με στοίβα βαρών 91 κιλών και εργονομικά κατασκευασμένο, το ΙΤ9310 αποτελεί την κορυφαία επιλογή για την εκγύμναση των κάτω άκρων. </p>
<p>Ο σκελετός του είναι από σωληνώσεις πάχους 2,5mm-2,75mm, 50mm X 100mm σε οβάλ σχήμα, ηλεκτροσυγκόλλησης για μέγιστη ακεραιότητα. </p>
<p>Το χρώμα του, μεταλλικό ασημένιο γκρι με τελειώματα ηλεκτροστατικής επικάλυψης και θερμικής επεξεργασίας μετά από εμπλουτισμό των κολλήσεων και ελέγχου ενώσεων για ανώτερη αντοχή ενω το καλώδιο της τροχαλίας είναι κατασκευασμένη από την αμερικάνικη εταιρεία LOOS, επίσημος προμηθευτής της αμερικανικής πολεμικής αεροπορίας. </p>
<p>Διαθέτει αυτοκόλλητη επιγραφή στο επάνω καπάκι οδηγιών άσκησης και χρήσης του μηχανήματος.</p>
<p>Πάχος Σωλήνα (mm):    100x50<br />Σύνολο Βαρών - Πλάκες (kg):    91<br />Πιέσεις Ποδιών:    Ναι<br />Διαστάσεις Οργάνου (cm):    187x114x149<br />Σειρά:    IT93<br />Άρσεις Γαμπών:    Οχι<br />Κάμψεις Ποδιών:    Οχι<br />Εκτάσεις Ποδιών:    Οχι<br />Προσαγωγούς:    Οχι<br />Απαγωγούς:    Οχι<br />Πλακάτ Ασκήσεων:    Ναι<br />Βάρος Οργάνου (kg):    146<br />Χώρα Προέλευσης:    ΚΙΝΑ					</article>
</div>
",,2417.78,2417.78,Impulse, Είδη γυμναστικής; Μηχανήματα ποδιών; Όργανα γυμναστικής,,A,https://madfit.gr/wp-content/uploads/2024/01/8818037f82cc6a5deb543f9b4e4c18f2_eshop_products_25507_photo_1024_768___.jpg,,
2149,EL-46188,,Μηχάνημα ποδιών Impulse Seated calf raise IT7005,"<div class=""tab-content-inner"">
<article>						Η πρέσσα ποδιών SL7006 της IMPULSE , έχει σχεδιαστεί με γνώμονα τόσο τον επαγγελματία όσο και τον τελικό χρήστη. </p>
<p>Έχει σχεδιαστεί ειδικά για να αντέχει της απαιτητικές συνθήκες ενός γυμναστηρίου και με την δυνατότητα που έχει να μπαίνουν δίσκοι εγγυάται χαμηλό κόστος συντήρησης. </p>
<p>Οι χρήστες θα επωφεληθούν από την εύκολη φόρτωση δίσκων ενώ ο αυστηρός σχεδιασμός στην τροχιά της κίνησης του μηχανήματος , διασφαλίζει τη μέγιστη απομόνωση κατά τη χρήση, της περιοχής των κάτω άκρων που γυμνάζουν.</p>
<p>Επιπλέον διαθέτι μαλακό μαξιλάρι για άνετη προπόνηση, ενω διαθέτει ειδικό χερούλι για να μπορει ο χρήστης να βγει με ευκολία εκτός μηχανήματος. </p>
<p>Το μέγιστο βάρος κιλών που αντέχει είναι τα 400 κιλά.</p>
<p>Πάχος Σωλήνα (mm):    Οχι<br />Σύνολο Βαρών - Πλάκες (kg):    400<br />Πιέσεις Ποδιών:    Ναι<br />Διαστάσεις Οργάνου (cm):    223x142x142<br />Σειρά:    SL70<br />Άρσεις Γαμπών:    Οχι<br />Κάμψεις Ποδιών:    Οχι<br />Εκτάσεις Ποδιών:    Οχι<br />Προσαγωγούς:    Οχι<br />Απαγωγούς:    Οχι<br />Πλακάτ Ασκήσεων:    Ναι<br />Βάρος Οργάνου (kg):    193<br />Χώρα Προέλευσης:    ΚΙΝΑ					</article>
</div>
",,1883.33,1883.33,Impulse, Είδη γυμναστικής; Μηχανήματα ποδιών; Όργανα γυμναστικής,,A,https://madfit.gr/wp-content/uploads/2024/01/9603521ef27f2d1d9c243be1d81ebd33_eshop_products_25504_photo_1024_768___.jpg,,
2143,EL-46165,,Μηχάνημα ποδιών Impulse V bench leg curl IT9321,"<div class=""tab-content-inner"">
<article>						Η σειρά Impulse IT αποτελείται από υψηλής ποιότητας μηχανήματα. </p>
<p>Ο φιλικός προς το αθλούμενο σχεδιασμός του IT9305 κάνει την προπόνηση πιο αποτελεσματική και άνετη. </p>
<p>Κατασκευασμένο με τα πιο υψηλά στάνταρ ,θα αποτελέσει κορυφαία επιλογή για τον επαγγελματία για πολλά χρόνια.</p>
<p>Όταν ο επαγγελματίας δημιουργεί ένα χώρο για δύναμη στο γυμναστήριο του θέλει να βεβαιωθεί ότι θα έχει το σωστό μηχάνημα για να γυμναστούν οι μεγάλες μυϊκές ομάδες. </p>
<p>Με στοίβα βαρών 91 κιλών και εργονομικά κατασκευασμένο, το ΙΤ9305 αποτελεί την κορυφαία επιλογή για την εκγύμναση των τετρακεφάλων. </p>
<p>Ο σκελετός του είναι από σωληνώσεις πάχους 2,5mm-2,75mm, 50mm X 100mm σε οβάλ σχήμα, ηλεκτροσυγκόλλησης για μέγιστη ακεραιότητα. </p>
<p>Το χρώμα του, μεταλλικό ασημένιο γκρι με τελειώματα ηλεκτροστατικής επικάλυψης και θερμικής επεξεργασίας μετά από εμπλουτισμό των κολλήσεων και ελέγχου ενώσεων για ανώτερη αντοχή ενω το καλώδιο της τροχαλίας είναι κατασκευασμένη από την αμερικάνικη εταιρεία LOOS , επίσημος προμηθευτής της αμερικανικής πολεμικής αεροπορίας. </p>
<p>Διαθέτει αυτοκόλλητη επιγραφή στο επάνω καπάκι οδηγιών άσκησης και χρήσης του μηχανήματος.</p>
<p>Πάχος Σωλήνα (mm):    100x50<br />Σύνολο Βαρών - Πλάκες (kg):    91<br />Πιέσεις Ποδιών:    Οχι<br />Διαστάσεις Οργάνου (cm):    134x118x149<br />Σειρά:    IT93<br />Άρσεις Γαμπών:    Οχι<br />Κάμψεις Ποδιών:    Οχι<br />Εκτάσεις Ποδιών:    Ναι<br />Προσαγωγούς:    Οχι<br />Απαγωγούς:    Οχι<br />Πλακάτ Ασκήσεων:    Ναι<br />Βάρος Οργάνου (kg):    129<br />Χώρα Προέλευσης:    ΚΙΝΑ					</article>
</div>
",,2105.56,2105.56,Impulse, Είδη γυμναστικής; Μηχανήματα ποδιών; Όργανα γυμναστικής,,A,https://madfit.gr/wp-content/uploads/2024/01/83244687bd9b6b089e4ffb0bf4a9ec3d_eshop_products_25512_photo_1024_768___.jpg,,
2145,EL-46171,,Μηχάνημα ποδιών Impulse V bench leg curl IT9321,"<div class=""tab-content-inner"">
<article>						Η σειρά Impulse IT αποτελείται από υψηλής ποιότητας μηχανήματα. </p>
<p>Ο φιλικός προς το αθλούμενο σχεδιασμός του IT9321 κάνει την προπόνηση πιο αποτελεσματική και άνετη. Κατασκευασμένο με τα πιο υψηλά στάνταρ, θα αποτελέσει κορυφαία επιλογή για τον επαγγελματία για πολλά χρόνια. </p>
<p>Όταν ο επαγγελματίας δημιουργεί ένα χώρο για δύναμη στο γυμναστήριο του θέλει να βεβαιωθεί ότι θα έχει το σωστό μηχάνημα για να γυμναστούν οι μεγάλες μυϊκές ομάδες. </p>
<p>Με στοίβα βαρών 91 κιλών και εργονομικά κατασκευασμένο, το ΙΤ9321 αποτελεί την κορυφαία επιλογή για την εκγύμναση των μηριαίων δικεφάλων. </p>
<p>Ο σκελετός του είναι από σωληνώσεις πάχους 2,5mm-2,75mm, 50mm X 100mm σε οβάλ σχήμα, ηλεκτροσυγκόλλησης για μέγιστη ακεραιότητα. </p>
<p>Το χρώμα του, μεταλλικό ασημένιο γκρι με τελειώματα ηλεκτροστατικής επικάλυψης και θερμικής επεξεργασίας μετά από εμπλουτισμό των κολλήσεων και ελέγχου ενώσεων για ανώτερη αντοχή ενω το καλώδιο της τροχαλίας είναι κατασκευασμένη από την αμερικάνικη εταιρεία LOOS, επίσημος προμηθευτής της αμερικανικής πολεμικής αεροπορίας. </p>
<p>Διαθέτει αυτοκόλλητη επιγραφή στο επάνω καπάκι οδηγιών άσκησης και χρήσης του μηχανήματος.</p>
<p>Σύνολο Βαρών - Πλάκες (kg):    91<br />Πιέσεις Ποδιών:    Οχι<br />Διαστάσεις Οργάνου (cm):    179x114x149<br />Σειρά:    IT93<br />Άρσεις Γαμπών:    Οχι<br />Κάμψεις Ποδιών:    Ναι<br />Εκτάσεις Ποδιών:    Οχι<br />Προσαγωγούς:    Οχι<br />Απαγωγούς:    Οχι<br />Πλακάτ Ασκήσεων:    Ναι<br />Βάρος Οργάνου (kg):    128<br />Χώρα Προέλευσης:    ΚΙΝΑ					</article>
</div>
",,2066.67,2066.67,Impulse, Είδη γυμναστικής; Μηχανήματα ποδιών; Όργανα γυμναστικής,,A,https://madfit.gr/wp-content/uploads/2024/01/2860b1ebab9bfe3014efc8104fe76632_eshop_products_25509_photo_1024_768___.jpg,,
2139,EL-93508,,Μηχάνημα Ποδιών Impulse Abductor and Adductor FE9708,"<div class=""tab-content-inner"">
<article>						Η σειρά επαγγελματικών μηχανημάτων Impulse Exoform προσφέρει στους χρήστες μια εξαιρετική εμπειρία προπόνησης. </p>
<p>Το FE9708 διαθέτει εργονομικό κάθισμα που προσαρμόζεται στις διάφορες ανάγκες των χρηστών. </p>
<p>Η σχεδίαση του είναι φιλική προς τον χρήστη, ώστε να επιτρέπει την εύκολη είσοδο και έξοδο από τον μηχάνημα ενώ παράλληλα προσφέρει άνεση και προστασία. Αποτελεί το ιδανικό όργανο για την εκγύμναση των προσαγωγών/απαγωγών. </p>
<p>Το καλώδιο της τροχαλίας είναι κατασκευασμένο από την αμερικάνικη εταιρεία LOOS , επίσημος προμηθευτής της αμερικανικής πολεμικής αεροπορίας. </p>
<p>Διαθέτει αυτοκόλλητη επιγραφή στο επάνω καπάκι οδηγιών άσκησης και χρήσης του μηχανήματος καθώς και ξεχωριστή θήκη για στήριξη ipad και νερού.</p>
<p>Διαστάσεις Οργάνου (cm): 174x150x149<br />Σειρά: FE97<br />Προσαγωγούς: Ναι<br />Απαγωγούς: Ναι<br />Χώρα Προέλευσης: ΚΙΝΑ<br />Βάρος Οργάνου (Kg): 166<br />Σύνολο Βαρών - Πλάκες (Kg): 91					</article>
</div>
",,2650,2650,Impulse, Είδη γυμναστικής; Μηχανήματα ποδιών; Όργανα γυμναστικής,,A,"https://madfit.gr/wp-content/uploads/2024/01/22edd71c4a2cc34731aae8319adbd1e2_eshop_products_30152_photo_1024_768___.jpg,https://madfit.gr/wp-content/uploads/2024/01/63306d51618f0cace451ac80b8d68a69_abductor-adductor-fe9708_1024_768___.jpg,https://madfit.gr/wp-content/uploads/2024/01/823c4ae7a06bd80601db01c9f49f0c64_abductor-adductor-fe97080_1024_768___.jpg,https://madfit.gr/wp-content/uploads/2024/01/c1060a180b1544e699c76255e07e3236_abductor-adductor-fe97083_1024_768___.jpg,https://madfit.gr/wp-content/uploads/2024/01/28bb19aad903f6e55743e678cdce2e28_abductor-adductor-fe97085_1024_768___.jpg,https://madfit.gr/wp-content/uploads/2024/01/702687eea587ebe75355fc27ea53e6be_abductor-adductor-fe97086_1024_768___.jpg,https://madfit.gr/wp-content/uploads/2024/01/692f29de499afe538c280ee7440d0ba3_abductor-adductor-fe97088_1024_768___.jpg,https://madfit.gr/wp-content/uploads/2024/01/1257311776fb3325c832580cf6195bac_abductor-adductor-fe97089_1024_768___.jpg,https://madfit.gr/wp-content/uploads/2024/01/662557939d9e012bebda4719cfd516ce_abductor-adductor-fe970867_1024_768___.jpg",,
2141,EL-46121,,Μηχάνημα εκγύμνασης ποδιών Impulse Seated calf raise IT7005,"<div class=""tab-content-inner"">
<article>						Η σειρά Impulse IT Strength είναι μια υψηλής ποιότητας σειρά, επαγγελματικής αντοχής, που έχει σχεδιαστεί για να καλύψει κάθε επαγγελματική ανάγκη. </p>
<p>Η σειρά IT έχει μια ελκυστική, φιλική προς το χρήστη σχεδίαση που κάνει τους αθλούμενους να ασκούνται αποτελεσματικά και άνετα. </p>
<p>Πάνω σε αυτήν την αρχή έχει σχεδιαστεί και το μηχάνημα IT7009, ειδικά για να ικανοποιεί τις απαιτήσεις εκείνου που θέλει να στοχεύσει στην ανάπτυξη των μυων των κάτω άκρων και ειδικότερα στον γαστροκνήμιο, αποτελεσματικά και με ασφάλεια.</p>
<p>Πάχος Σωλήνα (mm):    100*50<br />Πιέσεις Ποδιών:    Οχι<br />Τροχαλίες:    Οχι<br />Διαστάσεις Οργάνου (cm):    136x75x83<br />Σειρά:    IT70<br />Άρσεις Γαμπών:    Ναι<br />Κάμψεις Ποδιών:    Οχι<br />Εκτάσεις Ποδιών:    Οχι<br />Προσαγωγούς:    Οχι<br />Απαγωγούς:    Οχι<br />Πλακάτ Ασκήσεων:    n/a<br />Ράβδοι:    Οχι<br />Μαξιλάρια (cm):    n/a<br />Βάρος Οργάνου (kg):    57<br />Χώρα Προέλευσης:    ΚΙΝΑ					</article>
</div>
",,466.11,466.11,Impulse, Είδη γυμναστικής; Μηχανήματα ποδιών; Όργανα γυμναστικής,,A,https://madfit.gr/wp-content/uploads/2024/01/e806af9d1823d589a35df363f876ba90_eshop_products_25503_photo_1024_768___.jpg,,
2129,EL-IFP1707,,Leverage Squat / Calf Impulse IFP1707,"<div class=""tab-content-inner"">
<article>						Η σειρά IFP της Impulse ανήκει στην κατηγορία των ελεύθερων βαρών και δημιουργήθηκε έχοντας ως γνώμονα 3 βασικά χαρακτηριστικά, επαγγελματική κατασκευή, λειτουργικότητα, απλότητα. Η σειρά διαθέτει διαφορετικά μηχανήματα για όλες τις μυϊκές ομάδες. Κατάλληλη για μικρούς χώρους τύπου studio, ξενοδοχεία, γυμναστήρια εταιριών.</p>
<p>Ασφαλής και Αποδοτική Προπόνηση</p>
<p>Το όρθιο μηχάνημα γαστροκνημίου και καθισμάτων, διαθέτει μαξιλάρια με διπλές γωνίες οι οποίες εμποδίζουν την απώλεια ισορροπίας προσδίδοντας ασφάλεια κατά την διάρκεια της προπόνησης σας. Έτσι μπορείτε να μείνετε συγκεντρωμένοι στην σωστή εκτέλεση των επαναλήψεων αυξάνοντας την αποτελεσματικότητα της άσκησης.</p>
<p>Εργονομική Σχεδίαση</p>
<p>Ρυθμίστε το ύψος εκκίνησης ώστε να ταιριάζει στο ύψος σας, το IFP1707 είναι κατάλληλο για χρήστες ύψους από 155 έως 195 εκατοστά. Η βάση των ποδιών είναι κυρτή για την ορθότερη άσκηση των γαμπών. Η λαβή εκκίνησης κινείται αυτόματα προς τα πίσω για να εκτελείτε τις επαναλήψεις απρόσκοπτα, θα παραμείνει όμως σε απόσταση κοντινή για όταν θέλετε να σταματήσετε.</p>
<p>Διαστάσεις Οργάνου (cm): 144,5x149,0x155,0<br />Σειρά: IFP<br />Άρσεις Γαμπών: Ναι<br />Εκτάσεις Ποδιών: Ναι<br />Μαξιλάρια (cm): 7<br />Χώρα Προέλευσης: ΚΙΝΑ<br />Βάρος Οργάνου (Kg): 115,5<br />Αντοχή: 350</p>
<p>&gt; Πάχος Μαξιλαριού Πλάτης: 7cm<br />&gt; Για δίσκους Ολυμπιακού Τύπου<br />&gt; Αντοχή Αποθήκευσης Δίσκων: 200Kg (100Kgx2)<br />&gt; Μέγιστο Βάρος Χρήστη: 150Kg<br />&gt; Διάμετρος Σκελετού: 50,8mm<br />&gt; Υπολογιζόμενο Εύρος Χρήστη: 155-195cm					</article>
</div>
",,659.97,855.55,Impulse, Είδη γυμναστικής; Μηχανήματα ποδιών; Όργανα γυμναστικής,,A,"https://madfit.gr/wp-content/uploads/2024/01/14723e4a586096efb928f0a4441d64ce_eshop_products_36264_photo_1024_768___.jpg,https://madfit.gr/wp-content/uploads/2024/01/a6fc28c5ccac7784b5d16ae9806156c2_leverage-squat-calf-impulse-ifp17072_1024_768___.jpg",,
2126,EL-IFP1619,,Reverse Hyperextension Impulse IFP1619,"<div class=""tab-content-inner"">
<article>						Η σειρά IFP της Impulse ανήκει στην κατηγορία των ελεύθερων βαρών και δημιουργήθηκε έχοντας ως γνώμονα 3 βασικά χαρακτηριστικά, επαγγελματική κατασκευή, λειτουργικότητα, απλότητα. Η σειρά διαθέτει διαφορετικά μηχανήματα για όλες τις μυϊκές ομάδες. Κατάλληλη για μικρούς χώρους τύπου studio, ξενοδοχεία, γυμναστήρια εταιριών.</p>
<p>Υψηλής Ποιότητας Προπόνηση<br />Το μηχάνημα πίσω έκτασης γλουτών (Reverse Hyperextension) δημιουργήθηκε για την εκγύμναση και ανάπτυξη μυών της πλάτης, των γλουτών και των οπίσθιων μηριαίων. Οι συγκεκριμένοι μύες αποτελούν σημαντική μερίδα των κύριων μυών που «συγκρατούν» την σπονδυλική στήλη. Κάνοντας προπόνηση στο Reverse Hyperextension, θα βελτιώσετε την στάση του σώματος σας και την δύναμη του κάτω μέρους της μέσης</p>
<p>Εργονομική Σχεδίαση<br />Ο σχεδιασμός της ζώνης αλλά και του σημείου που δένεται η ζώνη με το κύριο σώμα έχουν σχεδιαστεί για να παρέχουν μέγιστη ευκολία χρήσης. Οι διπλές λαβές παρέχουν επιλογής διαφορετικής στάση για να επικεντρωθείτε στους μύες που θέλετε. Το σκαλοπατάκι θα σας βοηθήσει τόσο να πάρετε θέση όσο και να κατέβετε από το μηχάνημα. Τέλος τα μαξιλάρια στήριξης είναι υψηλής ποιότητας για να απομακρύνουν την πίεση και να είστε άνετοι και συγκεντρωμένοι κατά την διάρκεια της προπόνησης.					</article>
</div>
",,544.44,544.44,Impulse, Είδη γυμναστικής; Μηχανήματα ποδιών; Όργανα γυμναστικής,,A,"https://madfit.gr/wp-content/uploads/2024/01/f0c32540f5e4b93e476efb1140a5068b_eshop_products_36269_photo_1024_768___.jpg,https://madfit.gr/wp-content/uploads/2024/01/99926088677689412bd21291cfa318ff_2_1024_768___.jpg",,
2107,EL-46125,,Πάγκος γυμναστικής Impulse Multi AB bench IT7013B,"<div class=""tab-content-inner"">
<article>						Η σειρά Impulse IT Strength είναι μια υψηλής ποιότητας σειρά, επαγγελματικής αντοχής, που έχει σχεδιαστεί για να καλύψει κάθε επαγγελματική ανάγκη. </p>
<p>Η σειρά IT έχει μια ελκυστική, φιλική προς το χρήστη σχεδίαση που κάνει τους αθλούμενους να ασκούνται αποτελεσματικά και άνετα. </p>
<p>Πάνω σε αυτήν την αρχή έχει σχεδιαστεί και ο κατακλινής πάγκος IT7013, ειδικά για να ικανοποιεί τις απαιτήσεις εκείνου που θέλει να γυμναστεί αποτελεσματικά και με ασφάλεια.</p>
<p>Τύπος:    Κατακλινής<br />Πάχος Μαξιλαριού (cm):    100x50<br />Βάρος Πάγκου (kg):    42<br />Διαστάσεις Πάγκου (cm):    174x73x90<br />Χώρα Προέλευσης:    ΚΙΝΑ					</article>
</div>
",,599.83,683.33,Impulse, Είδη γυμναστικής; Όργανα γυμναστικής; Πάγκοι γυμναστικής,,A,https://madfit.gr/wp-content/uploads/2024/01/98998802093408d0e58023d4d708e4f5_eshop_products_25115_photo_1024_768___.jpg,,
